ROW_ID,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,reset,time_stamp
31263,32.18,27.97,25.44,45.21,1007.33,1.78,52.1,188.43,-56.574105,3.124311,-8.146825,-0.000631,0.018852,0.014774,0.00059,0.000691,6e-06,0,2016-02-20 02:18:40
31264,32.14,27.95,25.43,45.25,1007.34,1.16,52.09,188.73,-56.486981,3.563463,-8.154272,-0.000609,0.01901,0.015074,0.000307,0.000239,-1.7e-05,0,2016-02-20 02:18:51
31265,32.15,27.96,25.43,45.33,1007.35,2.05,52.02,189.2,-56.196639,3.943997,-8.475095,-0.000728,0.018846,0.014765,9.5e-05,0.000413,-0.000318,0,2016-02-20 02:19:00
31266,32.15,27.97,25.43,45.21,1007.35,1.72,51.96,189.61,-56.323655,4.336745,-8.623704,-0.00073,0.018885,0.014744,1.9e-05,-7.6e-05,-1.3e-05,0,2016-02-20 02:19:11
31267,32.13,27.96,25.43,45.22,1007.34,1.42,51.98,190.02,-56.194725,4.397769,-9.047964,-0.000699,0.019019,0.014594,4.4e-05,-9.8e-05,2e-06,0,2016-02-20 02:19:20
31268,32.17,27.96,25.43,45.23,1007.36,1.53,52.08,190.06,-56.208426,4.687403,-9.02054,-0.000708,0.018804,0.014768,-0.000329,-0.000238,0.000101,0,2016-02-20 02:19:31
31269,32.17,27.96,25.43,45.23,1007.36,1.88,51.96,190.85,-56.285282,5.268809,-9.486166,-0.000665,0.018808,0.014837,-0.000156,-0.000456,9.8e-05,0,2016-02-20 02:19:40
31270,32.13,27.95,25.42,45.22,1007.34,1.55,52.01,191.35,-56.075562,5.850485,-9.524924,-0.000716,0.018758,0.014516,-4.4e-05,2.7e-05,0.000144,0,2016-02-20 02:19:51
31271,32.14,27.96,25.42,45.32,1007.32,1.41,52.25,191.65,-55.905061,6.161638,-9.786814,-0.000803,0.018963,0.014703,0.000155,0.000364,0.000468,0,2016-02-20 02:20:00
31272,32.09,27.95,25.42,45.21,1007.33,1.51,52.0,192.29,-55.773147,6.507014,-10.244125,-0.000774,0.018925,0.014793,-0.000551,-0.000254,1.5e-05,0,2016-02-20 02:20:20
31273,32.11,27.97,25.42,45.44,1007.34,1.61,52.0,192.9,-55.512786,6.933835,-10.316593,-0.00072,0.019136,0.014898,-4.5e-05,-7.7e-05,-1.5e-05,0,2016-02-20 02:20:31
31274,32.06,27.96,25.42,45.32,1007.32,1.96,51.9,193.07,-55.247782,7.238969,-10.494698,-0.000628,0.019041,0.015028,-6.8e-05,-0.000259,2.4e-05,0,2016-02-20 02:20:40
31275,32.13,27.96,25.41,45.48,1007.33,1.14,52.13,193.7,-55.146215,7.715744,-10.915426,-0.000586,0.018981,0.014627,-0.00026,-6.3e-05,8.4e-05,0,2016-02-20 02:20:50
31276,32.09,27.95,25.41,45.3,1007.3,1.14,52.03,194.33,-54.834946,8.082565,-11.356938,-0.000644,0.018687,0.014814,-0.000985,-0.000723,-0.000127,0,2016-02-20 02:21:01
31277,32.12,27.97,25.42,45.46,1007.32,1.46,51.93,194.22,-54.842432,8.352121,-11.100687,-0.000685,0.01879,0.014808,-3.8e-05,0.000272,0.0001,0,2016-02-20 02:21:10
31278,32.13,27.96,25.41,45.35,1007.3,1.6,52.06,195.03,-54.349863,8.798649,-11.646864,-0.00065,0.018701,0.014705,-0.000108,-0.000154,-7.7e-05,0,2016-02-20 02:21:21
31279,32.1,27.96,25.41,45.47,1007.3,1.02,52.12,195.7,-54.310921,9.080566,-12.095902,-0.000681,0.018786,0.014835,0.000102,-0.000232,4e-05,0,2016-02-20 02:21:30
31280,32.09,27.97,25.41,45.31,1007.31,1.27,52.12,196.2,-54.090805,9.569471,-12.326485,-0.000678,0.018721,0.014598,0.00018,9.2e-05,5e-06,0,2016-02-20 02:21:41
31281,32.11,27.94,25.41,45.44,1007.28,0.99,52.18,196.65,-53.822664,9.669921,-12.56613,-0.001171,0.018835,0.014578,-0.000124,-0.000388,-3.4e-05,0,2016-02-20 02:21:50
31282,32.13,27.96,25.41,45.3,1007.27,1.26,52.27,197.05,-53.604794,9.90243,-12.838122,-0.000681,0.018806,0.014392,-0.000111,0.000242,0.00012,0,2016-02-20 02:22:00
31283,32.12,27.96,25.41,45.58,1007.29,1.67,52.11,197.67,-53.157761,10.258527,-13.09448,-0.000592,0.018721,0.014696,-0.000127,0.000136,-0.000141,0,2016-02-20 02:22:10
31284,32.12,27.97,25.41,45.32,1007.31,1.18,52.1,198.36,-52.997749,10.94984,-13.445467,-0.000592,0.018651,0.01476,0.000305,0.000177,2.6e-05,0,2016-02-20 02:22:20
31285,32.16,27.96,25.41,45.42,1007.32,1.09,52.19,198.72,-52.665486,11.45889,-13.523364,-0.0002,0.018945,0.014787,0.000162,-0.000467,0.000339,0,2016-02-20 02:22:31
31286,32.09,27.95,25.41,45.29,1007.33,1.51,52.07,199.29,-52.287102,11.905022,-13.381953,-0.000674,0.018815,0.014693,-0.000264,-7.1e-05,9.5e-05,0,2016-02-20 02:22:40
31287,32.11,27.95,25.41,45.38,1007.31,1.71,51.73,199.71,-51.751506,12.226335,-13.859915,-0.00067,0.018705,0.014822,-0.000141,0.000173,4.3e-05,0,2016-02-20 02:22:51
31288,32.11,27.96,25.41,45.54,1007.31,1.07,52.2,200.27,-51.508721,12.812054,-13.954025,-0.000641,0.019023,0.014474,-0.000406,-0.000274,-0.000181,0,2016-02-20 02:23:00
31289,32.12,27.97,25.41,45.5,1007.3,1.68,51.94,200.59,-51.257625,12.851276,-14.131977,-0.000692,0.018824,0.014906,0.000338,8.5e-05,-2e-05,0,2016-02-20 02:23:10
31290,32.14,27.97,25.41,45.33,1007.29,1.33,52.02,200.84,-51.122114,13.203381,-14.357761,-0.000643,0.018598,0.014572,-9.1e-05,-0.000193,9e-05,0,2016-02-20 02:23:21
31291,32.09,27.95,25.41,45.42,1007.27,0.83,52.2,201.76,-50.616318,13.628181,-14.785261,-0.000583,0.018768,0.014671,-1.2e-05,-0.000233,8.3e-05,0,2016-02-20 02:23:30
31292,32.17,27.96,25.41,45.45,1007.31,1.14,52.04,202.57,-49.993752,14.17149,-15.037758,-0.0006,0.018772,0.014618,-0.000779,-0.000449,0.000172,0,2016-02-20 02:23:41
31293,32.13,27.96,25.41,45.49,1007.32,1.95,51.88,203.33,-49.388448,14.505787,-15.225504,-0.000681,0.018831,0.0147,-0.000777,-0.000309,0.000183,0,2016-02-20 02:23:50
31294,32.12,27.96,25.41,45.43,1007.35,1.81,51.64,203.25,-49.038137,14.625452,-15.165223,-0.000724,0.018701,0.014778,-0.000376,-0.000157,6.7e-05,0,2016-02-20 02:24:01
31295,32.04,27.97,25.4,45.45,1007.31,1.56,51.66,203.82,-48.391676,14.80606,-15.266863,-0.000602,0.0186,0.01483,-3e-06,8.6e-05,0.000318,0,2016-02-20 02:24:10
31296,32.14,27.94,25.4,45.45,1007.29,1.53,51.97,204.57,-47.884323,15.154459,-15.597862,-0.000628,0.018721,0.014696,0.000149,-0.000348,3.6e-05,0,2016-02-20 02:24:21
31297,32.05,27.96,25.4,45.5,1007.29,1.11,52.04,204.8,-47.594827,15.188966,-15.618229,-0.000626,0.018757,0.014755,-0.000372,-0.000181,0.000292,0,2016-02-20 02:24:30
31298,32.08,27.96,25.4,45.6,1007.33,1.18,51.88,205.7,-47.119497,15.564333,-16.027287,-0.000678,0.018869,0.014828,-0.000579,-0.000292,6.2e-05,0,2016-02-20 02:24:40
31299,32.09,27.95,25.4,45.4,1007.33,1.91,51.89,205.95,-46.576521,16.028787,-15.914867,-0.00066,0.018798,0.0147,0.000243,0.000543,0.000223,0,2016-02-20 02:24:51
31300,32.14,27.95,25.4,45.49,1007.33,1.07,52.02,206.66,-46.068628,16.256779,-16.418498,-0.000665,0.018806,0.014755,0.000284,0.000129,0.000308,0,2016-02-20 02:25:00
31301,32.13,27.95,25.4,45.64,1007.36,1.77,51.93,207.21,-45.473282,16.360396,-16.620833,-0.000618,0.018828,0.014784,-0.000273,1.5e-05,0.000134,0,2016-02-20 02:25:11
31302,32.1,27.96,25.4,45.48,1007.37,1.64,52.22,207.63,-45.222518,16.769849,-16.783017,-0.000579,0.01888,0.014647,0.000524,0.000231,0.000219,0,2016-02-20 02:25:20
31303,32.13,27.95,25.4,45.65,1007.37,1.63,52.0,208.45,-44.468885,17.105196,-17.091607,-0.000672,0.018851,0.014658,-3.7e-05,0.000283,0.000152,0,2016-02-20 02:25:31
31304,32.12,27.96,25.4,45.52,1007.36,1.06,51.91,209.47,-43.855088,17.484753,-17.466789,-0.000659,0.01869,0.014727,-0.000153,9e-05,8e-06,0,2016-02-20 02:25:40
31305,32.12,27.95,25.4,45.54,1007.37,1.82,52.02,209.93,-43.289727,17.620468,-17.3644,-0.000619,0.018701,0.0146,0.000322,0.00011,6e-06,0,2016-02-20 02:25:50
31306,32.11,27.96,25.4,45.46,1007.38,1.98,52.03,210.47,-42.425704,17.667723,-17.371626,-0.00061,0.018893,0.014664,0.000243,0.000355,0.000271,0,2016-02-20 02:26:00
31307,32.12,27.96,25.41,45.41,1007.39,1.6,51.88,211.15,-41.846493,17.898771,-17.692467,-0.000663,0.018759,0.014875,0.00087,0.000307,0.000103,0,2016-02-20 02:26:10
31308,32.1,27.96,25.41,45.4,1007.37,1.88,52.03,211.61,-41.428667,18.228014,-17.910114,-0.000622,0.019002,0.01461,-0.000141,0.000312,2.3e-05,0,2016-02-20 02:26:21
31309,32.14,27.94,25.41,45.37,1007.4,1.78,51.85,212.15,-40.820957,18.480008,-17.942945,-0.000615,0.018622,0.014744,0.000472,0.000638,1.8e-05,0,2016-02-20 02:26:30
31310,32.12,27.94,25.41,45.47,1007.39,1.05,52.14,212.75,-40.214259,18.741673,-17.768136,-0.000637,0.018864,0.014547,3.1e-05,0.00054,0.000299,0,2016-02-20 02:26:40
31311,32.04,27.97,25.41,45.39,1007.38,1.71,51.94,213.57,-39.439309,18.857905,-18.085775,-0.000602,0.018882,0.014658,0.00014,0.00034,0.000426,0,2016-02-20 02:26:50
31312,32.09,27.96,25.41,45.5,1007.37,1.17,52.06,214.24,-38.926822,19.012838,-18.606249,-0.000583,0.018902,0.014747,-6.3e-05,0.000548,0.000252,0,2016-02-20 02:27:00
31313,32.13,27.94,25.41,45.57,1007.39,1.39,51.93,214.93,-38.453169,19.329173,-18.70596,-0.000678,0.018738,0.014505,-0.000468,-0.000362,0.000245,0,2016-02-20 02:27:11
31314,32.16,27.96,25.41,45.54,1007.39,1.25,51.83,215.6,-37.595175,19.429414,-18.840506,-0.000719,0.018657,0.014613,-0.000486,-0.000367,6.6e-05,0,2016-02-20 02:27:20
31315,32.16,27.95,25.41,45.55,1007.4,1.53,51.89,216.31,-36.956655,19.621024,-18.987464,-0.00068,0.018639,0.01467,2.7e-05,-0.000257,-0.000186,0,2016-02-20 02:27:31
31316,32.17,27.94,25.41,45.6,1007.44,1.31,52.0,217.3,-36.480296,20.068314,-19.189908,-0.000694,0.018748,0.014722,-0.000448,-0.000445,-0.000238,0,2016-02-20 02:27:40
31317,32.12,27.97,25.4,45.55,1007.44,1.57,52.02,217.49,-35.947235,20.189121,-18.937838,-0.000652,0.018853,0.014751,-7e-06,-0.000141,-0.000126,0,2016-02-20 02:27:50
31318,32.13,27.95,25.41,45.69,1007.44,1.4,52.12,218.1,-35.304512,20.361698,-19.053349,-0.000674,0.018899,0.014664,-0.000714,-0.000227,-0.000105,0,2016-02-20 02:28:00
31319,32.09,27.94,25.4,45.32,1007.43,1.38,51.9,218.81,-34.593381,20.375298,-19.290708,-0.000596,0.018664,0.014699,-0.000938,-0.000604,-4.6e-05,0,2016-02-20 02:28:10
31320,32.12,27.96,25.4,45.56,1007.43,1.62,52.0,219.49,-33.629276,20.415707,-19.193891,-0.000698,0.018687,0.014586,-0.000305,-0.000102,-1.7e-05,0,2016-02-20 02:28:21
31321,32.09,27.94,25.4,45.55,1007.38,1.28,52.08,221.0,-32.787922,20.55573,-19.824594,-0.000663,0.01866,0.014673,-0.0002,0.000201,-0.000223,0,2016-02-20 02:28:30
31322,32.12,27.95,25.4,45.51,1007.4,1.59,51.84,221.78,-31.962823,20.69128,-19.661684,-0.000654,0.018572,0.014776,0.000158,0.000401,5e-06,0,2016-02-20 02:28:41
31323,32.12,27.96,25.4,45.54,1007.44,1.65,51.98,222.53,-31.20839,20.779735,-19.519338,-0.000626,0.018665,0.014664,0.000138,0.000304,-1.3e-05,0,2016-02-20 02:28:50
31324,32.08,27.96,25.4,45.43,1007.45,0.72,52.17,223.53,-30.460692,21.035236,-19.864921,-0.000554,0.01877,0.014836,1.8e-05,0.00011,9.9e-05,0,2016-02-20 02:29:01
31325,32.16,27.95,25.4,45.62,1007.42,1.22,51.6,224.05,-30.049215,21.049605,-19.902724,-0.00065,0.01862,0.014851,-0.000412,-0.000973,-0.000117,0,2016-02-20 02:29:10
31326,32.07,27.95,25.4,45.53,1007.43,2.33,51.65,224.79,-29.310394,21.054123,-19.918238,-0.000614,0.018683,0.014689,-7.6e-05,0.000291,6.8e-05,0,2016-02-20 02:29:20
31327,32.12,27.96,25.4,45.57,1007.42,1.71,52.03,225.44,-28.620444,21.236628,-20.048773,-0.000658,0.018838,0.014686,-0.000128,-0.000169,1.2e-05,0,2016-02-20 02:29:30
31328,32.13,27.95,25.4,45.54,1007.44,1.6,52.08,226.3,-27.746333,21.356925,-19.829647,-0.000657,0.019012,0.014298,-0.000229,-0.000382,-0.000176,0,2016-02-20 02:29:40
31329,32.15,27.96,25.4,45.72,1007.43,1.24,51.98,227.5,-26.782675,21.330746,-20.16172,-0.000611,0.01879,0.014756,0.000288,3e-05,-0.00017,0,2016-02-20 02:29:51
31330,32.07,27.96,25.4,45.58,1007.45,1.97,51.66,228.26,-26.38338,21.578265,-20.24001,-0.000654,0.018542,0.014618,-0.000458,-2e-05,-6.1e-05,0,2016-02-20 02:30:00
31331,32.04,27.94,25.4,45.6,1007.45,1.66,51.78,228.88,-25.709504,21.336717,-20.280438,-0.000682,0.0188,0.014802,-0.000501,-0.00044,-0.000208,0,2016-02-20 02:30:11
31332,32.14,27.94,25.4,45.63,1007.44,1.63,52.01,229.54,-25.262898,21.433465,-20.379188,-0.000672,0.018862,0.014573,-0.000352,-0.000221,-0.000253,0,2016-02-20 02:30:20
31333,32.07,27.94,25.4,45.52,1007.44,1.45,51.99,230.39,-24.403333,21.430795,-20.193267,-0.000614,0.018613,0.014653,-0.000181,2.4e-05,-0.000101,0,2016-02-20 02:30:30
31334,32.13,27.94,25.4,45.61,1007.45,1.48,52.11,231.34,-23.738649,21.447381,-20.446166,-0.000576,0.018518,0.014716,0.000348,0.000364,-5.3e-05,0,2016-02-20 02:30:41
31335,32.12,27.95,25.4,45.74,1007.47,1.7,52.13,231.86,-23.049845,21.370959,-20.293362,-0.000684,0.018705,0.014636,1.4e-05,-4.3e-05,9.3e-05,0,2016-02-20 02:30:50
31336,32.14,27.96,25.4,45.53,1007.45,1.47,51.82,232.88,-22.158888,21.456796,-20.363325,-0.000698,0.018647,0.014738,-9.7e-05,-0.000191,-0.00014,0,2016-02-20 02:31:01
31337,32.06,27.96,25.4,45.42,1007.45,1.23,52.16,234.42,-21.383257,21.705387,-20.832192,-0.00073,0.01899,0.01471,-0.000803,-0.000787,-0.000175,0,2016-02-20 02:31:10
31338,32.13,27.98,25.4,45.31,1007.43,1.52,52.08,235.37,-20.528911,21.413979,-20.810709,-0.000685,0.018648,0.014732,-0.000321,-0.000363,0.000111,0,2016-02-20 02:31:20
31339,32.12,27.95,25.4,45.56,1007.47,1.01,52.16,235.87,-20.238961,21.545134,-20.631046,-0.000694,0.018898,0.014674,3.5e-05,0.000426,0.000165,0,2016-02-20 02:31:30
31340,32.14,27.96,25.4,45.65,1007.45,1.47,51.85,236.96,-19.595719,21.863192,-20.924881,-0.000714,0.018862,0.014849,-5.8e-05,0.000142,0.000136,0,2016-02-20 02:31:40
31341,32.08,27.94,25.41,45.49,1007.47,1.22,51.94,237.59,-18.882599,21.489229,-20.540519,-0.000642,0.01876,0.014554,-0.000387,-0.000587,0.00015,0,2016-02-20 02:31:51
31342,32.12,27.95,25.4,45.6,1007.44,0.9,52.05,238.84,-18.16715,21.61286,-20.95497,-0.000639,0.018645,0.014649,0.000435,0.000371,0.000173,0,2016-02-20 02:32:00
31343,32.08,27.95,25.4,45.62,1007.43,2.07,51.97,240.02,-17.447097,21.757529,-20.826787,-0.00071,0.018647,0.014598,0.00041,0.0003,6e-05,0,2016-02-20 02:32:11
31344,32.13,27.95,25.4,45.55,1007.45,1.7,52.02,241.13,-16.691665,21.546391,-20.890096,-0.000612,0.018555,0.014522,-5.4e-05,0.000332,0.00029,0,2016-02-20 02:32:20
31345,32.07,27.97,25.4,45.68,1007.47,1.01,51.97,241.82,-16.081338,21.624568,-20.80317,-0.000699,0.018873,0.014722,-4.7e-05,-0.000348,0.000183,0,2016-02-20 02:32:30
31346,32.09,27.96,25.4,45.74,1007.46,1.13,51.97,242.68,-15.597761,21.565674,-21.105698,-0.000684,0.0188,0.01474,0.000377,-2.4e-05,0.000171,0,2016-02-20 02:32:41
31347,32.09,27.96,25.4,45.64,1007.45,1.58,51.87,243.34,-14.952192,21.284677,-20.928249,-0.000699,0.01873,0.014762,0.000145,-0.000172,-1.6e-05,0,2016-02-20 02:32:50
31348,32.07,27.95,25.4,45.51,1007.43,1.33,51.84,244.32,-14.380654,21.278573,-21.116436,-0.000653,0.018685,0.014784,0.000501,-1.2e-05,0.000122,0,2016-02-20 02:33:01
31349,32.06,27.96,25.4,45.56,1007.46,1.58,52.02,245.6,-13.49436,21.068548,-21.042624,-0.000548,0.018739,0.01472,0.000891,0.000507,4.4e-05,0,2016-02-20 02:33:10
31350,32.11,27.93,25.39,45.63,1007.46,1.82,51.83,247.26,-12.539922,21.275632,-20.793142,-0.000631,0.018696,0.01464,0.000258,0.0002,0.00011,0,2016-02-20 02:33:30
31351,32.12,27.94,25.39,45.61,1007.45,1.12,52.14,249.02,-11.266036,20.968487,-20.577262,-0.000612,0.018772,0.014647,-0.000147,-5.3e-05,-0.000155,0,2016-02-20 02:33:50
31352,32.09,27.94,25.39,45.68,1007.46,1.56,51.87,250.68,-10.360291,20.965956,-20.611275,-0.000598,0.018842,0.014682,0.000284,0.000701,-3.6e-05,0,2016-02-20 02:34:01
31353,32.09,27.95,25.39,45.7,1007.42,1.72,51.82,251.86,-9.716357,20.975161,-20.814314,-0.00065,0.018642,0.014667,0.000669,0.000436,3.7e-05,0,2016-02-20 02:34:10
31354,32.14,27.96,25.4,45.56,1007.44,1.89,51.77,252.58,-9.365854,20.914758,-20.872211,-0.00119,0.01873,0.014926,0.000319,0.000458,0.000198,0,2016-02-20 02:34:21
31355,32.05,27.95,25.4,45.7,1007.44,1.36,52.05,253.71,-8.578889,20.607307,-21.029018,-0.000638,0.01875,0.014481,-0.00013,0.000219,-3.3e-05,0,2016-02-20 02:34:30
31356,32.1,27.94,25.39,45.66,1007.45,1.24,51.99,255.14,-7.900066,20.436621,-21.074703,-0.000643,0.018748,0.01474,0.000297,0.000411,0.000189,0,2016-02-20 02:34:40
31357,32.16,27.94,25.4,45.57,1007.44,0.83,52.21,255.47,-7.500491,20.17482,-20.843539,-0.000643,0.018972,0.014518,0.000598,0.000296,0.000145,0,2016-02-20 02:34:51
31358,32.13,27.95,25.4,45.6,1007.43,1.64,52.05,257.41,-6.517885,20.09256,-20.799824,-0.000567,0.018696,0.014531,0.000329,0.000208,0.000317,0,2016-02-20 02:35:00
31359,32.11,27.94,25.39,45.56,1007.42,1.46,52.1,257.93,-6.144936,19.89539,-20.612675,-0.000659,0.018754,0.014598,-0.000375,-0.000134,-2.8e-05,0,2016-02-20 02:35:11
31360,32.16,27.96,25.39,45.58,1007.44,1.51,51.9,259.04,-5.541552,19.797959,-20.628603,-0.000678,0.018736,0.0147,-0.000436,-0.000288,8.6e-05,0,2016-02-20 02:35:20
31361,32.07,27.94,25.4,45.66,1007.44,0.85,51.97,260.32,-4.842714,19.460617,-20.487701,-0.000602,0.01883,0.014624,-0.000139,7.8e-05,-0.00017,0,2016-02-20 02:35:31
31362,32.11,27.95,25.39,45.65,1007.46,0.9,52.23,261.28,-4.387599,19.332147,-20.668793,-0.000646,0.018597,0.014383,-0.000875,-0.000639,-0.000212,0,2016-02-20 02:35:40
31363,32.1,27.93,25.39,45.54,1007.47,1.44,51.95,261.86,-4.054203,19.267697,-20.305821,-0.000617,0.018555,0.014733,-5.5e-05,0.000188,2.4e-05,0,2016-02-20 02:35:50
31364,32.14,27.93,25.39,45.79,1007.47,1.49,52.08,262.64,-3.595327,18.847941,-20.249678,-0.000646,0.01876,0.014436,-0.000258,-0.000199,2.5e-05,0,2016-02-20 02:36:00
31365,32.11,27.95,25.39,45.77,1007.48,1.13,51.92,264.13,-2.830522,18.58051,-20.441068,-0.000583,0.018504,0.014649,0.00052,0.000145,-1.7e-05,0,2016-02-20 02:36:10
31366,32.02,27.93,25.4,45.72,1007.49,1.41,52.08,264.7,-2.589662,18.21538,-20.352753,-0.000666,0.018722,0.014726,0.000203,0.000325,-1.7e-05,0,2016-02-20 02:36:21
31367,32.09,27.96,25.39,45.8,1007.45,1.39,51.98,265.8,-2.030438,18.267407,-20.197819,-0.00124,0.018735,0.014649,0.000288,0.000381,8.3e-05,0,2016-02-20 02:36:30
31368,32.06,27.94,25.4,45.69,1007.47,1.15,52.06,266.26,-1.759302,18.169304,-19.922839,-0.000679,0.018804,0.014471,-0.000186,-2.5e-05,6.4e-05,0,2016-02-20 02:36:41
31369,32.1,27.95,25.39,45.78,1007.46,1.37,52.06,267.37,-1.260159,18.006002,-19.919272,-0.000672,0.018678,0.014302,0.000527,0.000474,-0.000185,0,2016-02-20 02:36:50
31370,32.12,27.94,25.39,45.5,1007.47,1.58,51.89,268.45,-0.681024,17.605759,-19.839826,-0.000593,0.018738,0.014557,-0.000644,-5.8e-05,-0.000303,0,2016-02-20 02:37:00
31371,32.01,27.95,25.39,45.7,1007.47,1.29,51.9,270.17,0.09043,17.639682,-19.859443,-0.000617,0.018851,0.01468,0.000225,0.000122,-8.4e-05,0,2016-02-20 02:37:10
31372,32.05,27.94,25.39,45.63,1007.46,1.86,52.05,270.62,0.242729,17.460377,-19.800244,-0.000654,0.01869,0.014627,0.000189,-3e-06,-9.2e-05,0,2016-02-20 02:37:20
31373,32.14,27.94,25.39,45.64,1007.48,1.15,52.07,271.84,0.909919,17.290866,-19.408427,-0.00069,0.018846,0.01453,0.000327,-0.000117,0.000107,0,2016-02-20 02:37:31
31374,32.11,27.93,25.39,45.66,1007.47,0.75,51.74,272.64,1.214797,17.171104,-19.487827,-0.000581,0.018517,0.0148,9.3e-05,0.000291,-0.000223,0,2016-02-20 02:37:40
31375,32.11,27.96,25.39,45.64,1007.46,1.93,51.83,273.71,1.679015,17.033452,-19.162978,-0.000674,0.018566,0.014602,-0.000209,0.000127,-0.000264,0,2016-02-20 02:37:51
31376,32.07,27.93,25.4,45.71,1007.48,1.58,52.21,274.88,2.194182,16.80827,-19.160119,-0.000596,0.018725,0.014443,8.6e-05,0.000386,-0.00024,0,2016-02-20 02:38:00
31377,32.11,27.93,25.39,45.61,1007.47,1.37,52.15,276.79,2.983217,16.35474,-18.830323,-0.000632,0.018786,0.014592,0.000644,0.000704,-0.000216,0,2016-02-20 02:38:20
31378,32.08,27.94,25.4,45.67,1007.48,1.56,52.03,277.81,3.399361,16.071557,-18.631556,-0.000648,0.018666,0.014478,0.000875,0.000283,-0.000383,0,2016-02-20 02:38:30
31379,32.08,27.94,25.39,45.64,1007.51,1.77,52.02,278.99,3.87374,15.71961,-18.642946,-0.000627,0.018572,0.014608,0.000457,0.000306,-0.000166,0,2016-02-20 02:38:41
31380,32.12,27.94,25.4,45.69,1007.48,1.25,52.2,279.46,4.082743,15.747173,-18.362929,-0.000665,0.018848,0.014465,-5e-06,0.000197,0.000143,0,2016-02-20 02:38:50
31381,32.09,27.94,25.4,45.52,1007.47,1.19,51.98,280.57,4.546301,15.636342,-18.402871,-0.000586,0.018556,0.01458,-8.4e-05,-0.000267,-2e-06,0,2016-02-20 02:39:01
31382,32.12,27.95,25.39,45.52,1007.49,1.68,52.03,281.4,4.861408,15.350843,-18.189801,-0.000628,0.018595,0.014744,0.000447,0.000594,0.000259,0,2016-02-20 02:39:10
31383,32.05,27.96,25.39,45.68,1007.48,1.22,52.29,282.36,5.173403,15.009131,-17.914818,-0.000581,0.018738,0.014366,1.1e-05,0.000257,0.000121,0,2016-02-20 02:39:21
31384,32.04,27.94,25.4,45.61,1007.5,1.63,52.11,283.88,5.717802,14.840168,-17.712732,-0.000687,0.018682,0.014638,0.000529,0.000817,6.8e-05,0,2016-02-20 02:39:30
31385,32.06,27.95,25.4,45.57,1007.47,1.26,52.36,284.32,5.894588,14.690099,-17.669607,-0.000585,0.018828,0.01438,0.001277,0.001057,0.000288,0,2016-02-20 02:39:40
31386,32.1,27.94,25.4,45.63,1007.51,0.54,51.92,285.63,6.465819,14.752463,-17.382317,-0.000658,0.018713,0.014544,0.000622,0.000646,0.000296,0,2016-02-20 02:39:51
31387,32.11,27.94,25.4,45.77,1007.52,1.59,52.09,286.85,6.798999,14.313351,-17.203579,-0.000685,0.018685,0.014537,0.000846,0.000447,0.000322,0,2016-02-20 02:40:00
31388,32.05,27.94,25.4,45.71,1007.51,1.08,51.97,287.61,7.066923,14.21881,-16.795793,-0.000672,0.018656,0.014567,5.6e-05,-7.7e-05,0.000184,0,2016-02-20 02:40:10
31389,32.11,27.94,25.4,45.77,1007.52,0.84,52.06,288.41,7.350754,13.924939,-16.758132,-0.000685,0.018757,0.014611,-8.4e-05,2.7e-05,0.000423,0,2016-02-20 02:40:20
31390,32.1,27.95,25.4,45.88,1007.53,1.53,52.03,289.4,7.713455,13.49807,-16.751575,-0.000616,0.018645,0.014654,0.000235,0.000222,4.9e-05,0,2016-02-20 02:40:31
31391,32.09,27.95,25.4,45.78,1007.52,1.8,52.08,290.24,7.907013,13.466573,-16.488777,-0.000736,0.018779,0.014571,0.000327,-0.000296,0.000351,0,2016-02-20 02:40:40
31392,32.08,27.95,25.4,45.77,1007.52,1.4,52.01,291.2,8.118772,13.012432,-16.073249,-0.000134,0.018607,0.014628,0.000387,0.000282,0.000355,0,2016-02-20 02:40:51
31393,32.03,27.95,25.4,45.74,1007.51,1.34,51.78,292.3,8.495467,12.857247,-16.153942,-0.000683,0.018784,0.01472,0.000211,9.5e-05,6.8e-05,0,2016-02-20 02:41:00
31394,32.12,27.95,25.4,45.67,1007.52,1.35,52.05,292.86,8.74123,12.474355,-16.208747,-0.000617,0.018806,0.014662,0.000357,0.000515,0.000318,0,2016-02-20 02:41:10
31395,32.12,27.95,25.4,45.71,1007.52,1.47,52.26,293.81,8.952854,12.198433,-15.869225,-0.000641,0.018972,0.014568,7e-05,0.000194,0.00026,0,2016-02-20 02:41:21
31396,32.12,27.96,25.4,45.7,1007.51,1.55,52.02,294.24,9.109445,12.031112,-16.099937,-0.000681,0.018947,0.014922,3.3e-05,-0.000124,-7e-06,0,2016-02-20 02:41:30
31397,32.09,27.96,25.4,45.73,1007.53,1.58,51.9,294.54,9.201214,11.978767,-15.89389,-0.000615,0.018683,0.014796,6.9e-05,8.1e-05,-6e-06,0,2016-02-20 02:41:41
31398,32.16,27.93,25.4,45.67,1007.5,1.57,52.15,295.95,9.683387,11.714306,-15.713301,-0.000721,0.018857,0.014469,-0.000386,9.5e-05,-0.000161,0,2016-02-20 02:41:50
